Unidad,Marca,Modelo,precio,Combustible,Año_del_vehiculo,kilometros,Caballos,puertas,color_coche,Comunidad_autonoma,Año_Venta,Mes_Venta,Año,Mes,Super_95,Diesel,marca_modelo,fecha
1,AUDI,A4,19500,Diésel,2016.0,165000,150.0,5,Gris,Cantabria,2020,10,2020,10,1.16,1.03,AUDI A4,2020-10-01
1,AUDI,A4,950,Gasolina,1999.0,225000,150.0,5,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,1990,Diésel,2003.0,274000,130.0,4,Gris,Madrid,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,9200,Diésel,2009.0,208000,120.0,5,Gris,Extremadura,2020,09,2020,09,1.16,1.0333333333333334,AUDI A4,2020-09-01
1,AUDI,A4,3300,Diésel,2003.0,320000,130.0,4,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,8500,Diésel,2007.0,190000,140.0,2,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A4,2021-01-01
1,AUDI,A4,6000,Gasolina,2006.0,135000,163.0,2,Gris,Murcia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,12500,Diésel,2008.0,184000,143.0,4,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,11000,Diésel,2013.0,220000,143.0,4,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A4,2020-11-01
1,AUDI,A4,3000,Diésel,2003.0,271000,180.0,4,Gris,Navarra,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4,15000,Diésel,2014.0,195000,245.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4,2020-12-01
1,AUDI,A4 Allroad Quattro,15500,Gasolina,2011.0,158000,211.0,5,Gris,Murcia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A4 Allroad Quattro,2020-12-01
1,AUDI,A5,27450,Diésel,2017.0,60000,190.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A5,2021-01-01
1,AUDI,A5,55000,Gasolina,2018.0,40000,354.0,2,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,12000,Diésel,2007.0,168800,190.0,2,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,22900,Diésel,2016.0,113000,190.0,5,Gris,Extremadura,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,24000,Diésel,2013.0,175000,177.0,5,Gris,Andalucía,2020,10,2020,10,1.16,1.03,AUDI A5,2020-10-01
1,AUDI,A5,12000,Diésel,2009.0,248000,190.0,2,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,26999,Gasolina,2017.0,79999,190.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,12000,Diésel,2008.0,197000,240.0,2,Gris,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,18000,Diésel,2009.0,137000,240.0,5,Gris,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,AUDI A5,2020-10-01
1,AUDI,A5,14500,Diésel,2010.0,156000,190.0,5,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,14900,Gasolina,2012.0,110000,211.0,2,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,13900,Diésel,2008.0,200000,240.0,2,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A5,2021-01-01
1,AUDI,A5,14900,Diésel,2013.0,178000,143.0,5,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A5,2021-01-01
1,AUDI,A5,12000,Gasolina,2008.0,150000,265.0,2,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,15000,Diésel,2012.0,181000,177.0,5,Gris,La rioja,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,19900,Diésel,2013.0,116000,177.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,19000,Diésel,2015.0,137000,190.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,18500,Diésel,2013.0,150000,177.0,2,Gris,Galicia,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A5,30665,Diésel,2015.0,63900,190.0,5,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A5,2020-12-01
1,AUDI,A5,11000,Gasolina,2008.0,165000,211.0,2,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A5,2020-11-01
1,AUDI,A6,900,Diésel,2002.0,290000,180.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,1000,Gasolina,1999.0,255000,165.0,5,Gris,Extremadura,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,15500,Diésel,2012.0,230000,177.0,4,Gris,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,8500,Diésel,2005.0,185000,140.0,4,Gris,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,2000,Diésel,2001.0,269418,150.0,4,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,7000,Diésel,2005.0,218000,225.0,4,Gris,Extremadura,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,4000,Gasolina,2005.0,200000,177.0,4,Gris,Extremadura,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,5500,Gasolina,2005.0,253000,220.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,19200,Diésel,2015.0,159800,190.0,4,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,5500,Diésel,2007.0,230000,140.0,4,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,1400,Gasolina,1998.0,217000,165.0,4,Gris,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,2900,Diésel,2004.0,490000,180.0,4,Gris,Andalucía,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,9000,Diésel,2005.0,140000,225.0,4,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,27500,Diésel,2017.0,40000,218.0,4,Gris,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,6000,Diésel,2006.0,329000,233.0,4,Gris,Madrid,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,14800,Diésel,2013.0,196000,245.0,5,Gris,Navarra,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,3950,Diésel,2003.0,349000,163.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,14200,Diésel,2014.0,220000,177.0,4,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,28500,Diésel,2017.0,128000,272.0,4,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,1650,Gasolina,1999.0,300000,165.0,5,Gris,Castilla la Mancha,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,13000,Diésel,2010.0,120000,170.0,4,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,16900,Diésel,2012.0,182000,204.0,4,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,14900,Diésel,2011.0,200000,177.0,4,Gris,Cataluña,2020,10,2020,10,1.16,1.03,AUDI A6,2020-10-01
1,AUDI,A6,4990,Diésel,2001.0,123400,150.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,23000,Diésel,2012.0,199000,245.0,5,Gris,Navarra,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,4700,Diésel,2005.0,340000,225.0,4,Gris,Galicia,2020,12,2020,12,1.1766666666666665,1.06,AUDI A6,2020-12-01
1,AUDI,A6,37900,Diésel,2016.0,140000,326.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,19650,Diésel,2014.0,31784,177.0,4,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,7000,Gasolina,2007.0,160000,170.0,4,Gris,Madrid,2020,11,2020,11,1.154,1.024,AUDI A6,2020-11-01
1,AUDI,A6,5600,Diésel,2008.0,220000,180.0,4,Gris,Murcia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6,12500,Diésel,2011.0,310572,177.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,AUDI A6,2021-01-01
1,AUDI,A6 allroad quattro,25900,Diésel,2014.0,129000,313.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,AUDI A6 allroad quattro,2020-11-01
1,AUDI,A7,39900,Diésel,2016.0,70000,272.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,AUDI A7,2020-11-01
1,AUDI,A7,16900,Diésel,2012.0,276000,245.0,5,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A7,2020-12-01
1,AUDI,A7,35500,Diésel,2015.0,77900,272.0,5,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A7,2020-12-01
1,AUDI,A7,37000,Diésel,2014.0,95000,272.0,5,Gris,Castilla la Mancha,2020,12,2020,12,1.1766666666666665,1.06,AUDI A7,2020-12-01
1,AUDI,A8,3500,Diésel,2000.0,250000,150.0,4,Gris,Cataluña,2020,10,2020,10,1.16,1.03,AUDI A8,2020-10-01
1,AUDI,A8,31900,Diésel,2015.0,127000,262.0,4,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,AUDI,A8,41200,Diésel,2019.0,120000,286.0,4,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,AUDI,A8,17500,Diésel,2011.0,201654,350.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,AUDI,A8,5499,Gasolina,2004.0,184000,335.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,AUDI A8,2020-12-01
1,SEAT,ALTEA,3000,Diésel,2005.0,273000,140.0,5,Gris,Andalucía,2020,10,2020,10,1.16,1.03,SEAT ALTEA,2020-10-01
1,SEAT,ALTEA,3999,Diésel,2005.0,164000,105.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,SEAT,ALTEA,2800,Diésel,2005.0,270000,105.0,5,Gris,Cantabria,2020,10,2020,10,1.16,1.03,SEAT ALTEA,2020-10-01
1,SEAT,ALTEA,3000,Gasolina,2007.0,225000,102.0,5,Gris,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,SEAT ALTEA,2020-12-01
1,SEAT,ALTEA,1200,Diésel,2007.0,234000,105.0,5,Gris,Islas_Baleares,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,SEAT,ALTEA,2000,Gasolina,2005.0,280000,102.0,5,Gris,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT ALTEA,2021-01-01
1,SEAT,ALTEA,5800,Diésel,2011.0,110000,105.0,5,Gris,Asturias,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,SEAT,ALTEA,3000,Gasolina,2004.0,157000,102.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,SEAT ALTEA,2020-11-01
1,SEAT,ALTEA,2900,Diésel,2005.0,168000,105.0,5,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,SEAT ALTEA,2020-12-01
1,HYUNDAI,Accent,1499,Diésel,2005.0,140000,81.0,5,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,HYUNDAI Accent,2021-01-01
1,HYUNDAI,Accent,2000,Gasolina,2006.0,56000,105.0,5,Gris,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Accent,2020-12-01
1,HYUNDAI,Accent,2500,Gasolina,2004.0,121100,105.0,5,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Accent,2020-12-01
1,HYUNDAI,Accent,850,Gasolina,2000.0,306000,85.0,3,Gris,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,HYUNDAI Accent,2020-12-01
1,HYUNDAI,Accent,2200,Gasolina,2006.0,128000,83.0,5,Gris,Madrid,2020,10,2020,10,1.16,1.03,HYUNDAI Accent,2020-10-01
1,HONDA,Accord,11999,Diésel,2010.0,175000,150.0,4,Gris,Madrid,2020,11,2020,11,1.154,1.024,HONDA Accord,2020-11-01
1,HONDA,Accord,8450,Gasolina,2009.0,98000,156.0,4,Gris,Cantabria,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,HONDA,Accord,900,Gasolina,1999.0,135000,147.0,5,Gris,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,HONDA Accord,2021-01-01
1,HONDA,Accord,9500,Diésel,2009.0,165000,150.0,4,Gris,País Vasco,2020,11,2020,11,1.154,1.024,HONDA Accord,2020-11-01
1,HONDA,Accord,8000,Diésel,2009.0,136000,150.0,5,Gris,País Vasco,2021,01,2021,01,1.2166666666666666,1.0966666666666667,HONDA Accord,2021-01-01
1,HONDA,Accord,1400,Gasolina,2000.0,214000,147.0,4,Gris,Cataluña,2020,11,2020,11,1.154,1.024,HONDA Accord,2020-11-01
1,HONDA,Accord,700,Gasolina,2002.0,240000,136.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,HONDA,Accord,3950,Gasolina,2005.0,171000,155.0,4,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,HONDA Accord,2020-12-01
1,HONDA,Accord,9000,Diésel,2011.0,175000,150.0,4,Gris,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,HONDA Accord,2020-10-01
1,HONDA,Accord,2750,Gasolina,1999.0,280000,200.0,2,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,HONDA Accord,2021-01-01
1,SSANGYONG,Actyon,4500,Diésel,2009.0,165000,141.0,5,Gris,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SSANGYONG Actyon,2021-01-01
1,OPEL,Adam,13800,Gasolina,2015.0,54000,150.0,3,Gris,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,OPEL Adam,2020-10-01
1,OPEL,Adam,10200,Gasolina,2015.0,62000,150.0,3,Gris,Asturias,2020,11,2020,11,1.154,1.024,OPEL Adam,2020-11-01
1,SEAT,Alhambra,3500,Diésel,2001.0,232100,115.0,5,Gris,Murcia,2020,12,2020,12,1.1766666666666665,1.06,SEAT Alhambra,2020-12-01
1,SEAT,Alhambra,1800,Gasolina,2002.0,245000,115.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,SEAT Alhambra,2020-11-01
1,SEAT,Alhambra,3000,Diésel,2003.0,187000,130.0,5,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT Alhambra,2020-12-01
1,SEAT,Alhambra,22500,Diésel,2017.0,29000,150.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,SEAT Alhambra,2020-11-01
1,SEAT,Alhambra,6500,Diésel,2004.0,116000,130.0,5,Gris,Aragón,2020,12,2020,12,1.1766666666666665,1.06,SEAT Alhambra,2020-12-01
1,SEAT,Alhambra,2500,Diésel,2001.0,341000,115.0,5,Gris,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT Alhambra,2021-01-01
1,SEAT,Alhambra,3000,Diésel,2001.0,282732,115.0,5,Gris,Cataluña,2020,10,2020,10,1.16,1.03,SEAT Alhambra,2020-10-01
1,NISSAN,Almera,1000,Gasolina,2006.0,222000,98.0,3,Gris,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,NISSAN Almera,2020-10-01
1,NISSAN,Almera,2200,Diésel,2003.0,187000,112.0,3,Gris,Andalucía,2020,11,2020,11,1.154,1.024,NISSAN Almera,2020-11-01
1,NISSAN,Almera,1100,Diésel,2001.0,165000,110.0,3,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Almera,2020-12-01
1,NISSAN,Almera,1500,Diésel,2002.0,140241,110.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,NISSAN Almera,2020-11-01
1,NISSAN,Almera,1300,Gasolina,2001.0,97780,90.0,5,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Almera,2020-12-01
1,NISSAN,Almera,1790,Gasolina,2005.0,176000,98.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,NISSAN Almera,2020-11-01
1,NISSAN,Almera Tino,1950,Gasolina,2006.0,97600,116.0,5,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Almera Tino,2020-12-01
1,NISSAN,Almera Tino,1150,Diésel,2002.0,170000,114.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,NISSAN Almera Tino,2020-11-01
1,SUZUKI,Alto,4000,Gasolina,2010.0,70000,68.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,SUZUKI Alto,2020-11-01
1,VOLKSWAGEN,Amarok,16000,Diésel,2014.0,180300,180.0,4,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Amarok,2020-12-01
1,OPEL,Antara,9000,Diésel,2011.0,90000,163.0,5,Gris,Andalucía,2020,10,2020,10,1.16,1.03,OPEL Antara,2020-10-01
1,OPEL,Antara,3900,Diésel,2007.0,203000,150.0,5,Gris,Islas_Baleares,2020,12,2020,12,1.1766666666666665,1.06,OPEL Antara,2020-12-01
1,OPEL,Astra,2650,Diésel,2003.0,166000,80.0,5,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1500,Diésel,2006.0,264000,100.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,6900,Diésel,2014.0,122000,110.0,5,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,6000,Gasolina,2011.0,81000,140.0,5,Gris,Islas Canarias,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1150,Diésel,2001.0,496000,100.0,5,Gris,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,9000,Diésel,2016.0,85000,110.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,4800,Diésel,2010.0,160000,110.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,8500,Diésel,2016.0,102000,110.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,4300,Gasolina,2010.0,140000,115.0,5,Gris,Islas Canarias,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,990,Diésel,2005.0,371000,120.0,5,Gris,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,7900,Gas licuado (GLP),2015.0,150120,140.0,5,Gris,Navarra,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,1200,Diésel,2003.0,121195,100.0,3,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1000,Gasolina,2000.0,200000,100.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,3000,Gasolina,1999.0,190000,100.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,2900,Diésel,2007.0,217000,100.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,5200,Diésel,2013.0,98000,110.0,5,Gris,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,1500,Diésel,2003.0,272000,80.0,3,Gris,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,2300,Diésel,2005.0,235000,100.0,5,Gris,Extremadura,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,1800,Diésel,2004.0,240000,80.0,5,Gris,Cataluña,2020,10,2020,10,1.16,1.03,OPEL Astra,2020-10-01
1,OPEL,Astra,3950,Gasolina,2005.0,80000,90.0,5,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,8500,Diésel,2011.0,110000,110.0,5,Gris,Comunidad Valenciana,2020,09,2020,09,1.16,1.0333333333333334,OPEL Astra,2020-09-01
1,OPEL,Astra,1900,Diésel,2005.0,280000,100.0,5,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,2998,Diésel,2006.0,129300,100.0,5,Gris,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,13500,Gasolina,2017.0,54400,150.0,5,Gris,Aragón,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1000,Diésel,1999.0,238000,100.0,3,Gris,Madrid,2020,10,2020,10,1.16,1.03,OPEL Astra,2020-10-01
1,OPEL,Astra,1000,Diésel,2003.0,235000,100.0,3,Gris,Cataluña,2020,10,2020,10,1.16,1.03,OPEL Astra,2020-10-01
1,OPEL,Astra,2300,Diésel,2007.0,244000,120.0,3,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,10000,Diésel,2016.0,110000,136.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,8999,Diésel,2013.0,87000,165.0,3,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,1000,Gasolina,2001.0,218000,84.0,5,Gris,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,2000,Gasolina,2004.0,176000,105.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1900,Diésel,2004.0,298000,100.0,5,Gris,País Vasco,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,2200,Diésel,2005.0,220000,100.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1500,Diésel,2001.0,180000,75.0,5,Gris,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,10295,Gasolina,2016.0,99016,125.0,5,Gris,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,5650,Diésel,2011.0,123500,110.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,9300,Diésel,2017.0,57300,110.0,5,Gris,Madrid,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,4395,Gasolina,2006.0,176900,140.0,5,Gris,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,1450,Gasolina,2000.0,224600,147.0,2,Gris,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,6000,Diésel,2008.0,80875,150.0,2,Gris,Andalucía,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,3500,Gasolina,2009.0,180000,115.0,5,Gris,Madrid,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,5500,Gasolina,2008.0,102000,115.0,3,Gris,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,OPEL Astra,2020-12-01
1,OPEL,Astra,8500,Diésel,2016.0,90000,110.0,5,Gris,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Astra,2021-01-01
1,OPEL,Astra,5500,Diésel,2010.0,175000,125.0,5,Gris,Andalucía,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,2000,Diésel,2006.0,326000,120.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,1200,Diésel,2006.0,300000,120.0,3,Gris,Castilla la Mancha,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,5599,Gasolina,2010.0,118887,115.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,OPEL,Astra,2500,Gasolina,2004.0,62500,103.0,5,Gris,Cataluña,2020,11,2020,11,1.154,1.024,OPEL Astra,2020-11-01
1,SEAT,Ateca,26500,Diésel,2017.0,28000,190.0,5,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,SEAT Ateca,2020-12-01
1,TOYOTA,Auris,4000,Diésel,2008.0,229000,126.0,5,Gris,Madrid,2020,10,2020,10,1.16,1.03,TOYOTA Auris,2020-10-01
1,TOYOTA,Auris,2900,Diésel,2007.0,487000,126.0,5,Gris,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Auris,2020-12-01
1,TOYOTA,Auris,15000,Híbrido,2016.0,44000,136.0,5,Gris,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Auris,2020-12-01
